com.samsung.shealth.tracker.pedometer_step_count,2,,,,,,,,,
duration,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.end_time
51604,0,94,47:00.0,49:31.0,47:16.3,94,1.3713951,70.77,3.7600002,48:00.0
60000,0,122,48:00.0,49:31.0,49:31.0,122,1.5453334,92.72,4.88,49:00.0
60000,0,119,49:00.0,52:00.9,49:31.1,119,1.5086663,90.51997,4.749999,50:00.0
60000,0,119,50:00.0,52:00.9,52:00.9,119,1.5155001,90.93,4.76,51:00.0
60000,0,116,51:00.0,52:01.0,52:01.0,116,1.4735,88.41,4.63,52:00.0
60000,0,118,52:00.0,52:59.6,52:01.1,118,1.4921668,89.53001,4.719997,53:00.0
60000,0,110,53:00.0,53:59.5,53:00.2,110,1.3745005,82.470024,4.3899975,54:00.0
60000,0,114,54:00.0,54:59.9,54:00.1,114,1.4179994,85.07996,4.559997,55:00.0
60000,0,105,55:00.0,55:59.6,55:00.5,105,1.293667,77.62002,4.1999974,56:00.0
60000,0,114,56:00.0,57:44.0,56:00.2,114,1.4185,85.11,4.559999,57:00.0
53998,0,87,57:00.0,57:59.2,57:44.0,87,1.1737348,63.379993,3.4699993,58:00.0
60000,0,110,58:00.0,58:59.4,58:00.3,110,1.3673335,82.040016,4.3999977,59:00.0
2700,0,4,59:00.0,59:02.1,59:00.1,4,1.0552862,2.8500001,0.16,00:00.0
5445,0,7,00:00.0,00:27.4,00:26.4,7,0.8888889,4.84,0.28,01:00.0
29415,0,44,02:00.0,02:59.9,02:06.7,44,1.0715276,31.519989,1.7499996,03:00.0
60000,0,110,03:00.0,03:59.9,03:00.4,110,1.3558347,81.35008,4.399997,04:00.0
30680,0,51,04:00.0,04:30.3,04:00.5,51,1.2160692,37.309994,2.0399992,05:00.0
20602,0,37,05:00.0,06:33.4,05:28.0,37,1.321199,27.22,1.45,06:00.0
14087,0,21,06:00.0,06:33.5,06:33.5,21,1.0555556,14.87,0.83,07:00.0
18010,0,30,26:00.0,29:30.7,26:43.3,30,1.2204082,21.98,1.12,27:00.0
9320,0,16,27:00.0,29:30.7,29:30.7,16,1.25,11.65,0.62,28:00.0
28087,0,50,28:00.0,29:30.8,29:30.8,50,1.3333334,37.45,1.97,29:00.0
60000,0,119,29:00.0,31:47.7,29:30.8,119,1.4743341,88.460045,4.759999,30:00.0
60000,0,118,30:00.0,31:47.8,31:47.8,118,1.5025,90.15,4.72,31:00.0
58827,0,114,31:00.0,31:59.9,31:47.9,114,1.4846721,87.33993,4.559999,32:00.0
60000,0,123,32:00.0,32:59.6,32:00.4,123,1.5733324,94.39995,4.9199967,33:00.0
60000,0,127,33:00.0,33:59.7,33:00.1,127,1.6359973,98.159836,5.0799966,34:00.0
60000,0,124,34:00.0,34:59.9,34:00.3,124,1.5866668,95.200005,4.9599967,35:00.0
60000,0,120,35:00.0,35:59.6,35:00.3,120,1.5253339,91.52004,4.7999973,36:00.0
60000,0,125,36:00.0,37:00.0,36:00.1,125,1.6014992,96.08995,4.989997,37:00.0
35826,0,67,37:00.0,39:17.5,37:00.5,67,1.4134696,50.64,2.67,38:00.0
30077,0,57,38:00.0,39:17.6,39:17.6,57,1.4166666,42.61,2.25,39:00.0
4929,0,9,39:00.0,39:17.7,39:17.7,9,1.3611112,6.71,0.34,40:00.0
20945,0,35,20:00.0,21:11.2,21:11.2,35,1.2222222,25.6,1.39,21:00.0
24381,0,40,21:00.0,21:29.7,21:11.3,40,1.1992501,29.239996,1.5899999,22:00.0
20050,0,32,15:00.0,15:36.1,15:24.2,32,1.1490865,23.039995,1.2,16:00.0
39520,0,65,16:00.0,16:59.9,16:03.9,65,1.2049475,47.620026,2.5899987,17:00.0
59464,0,95,17:00.0,17:59.7,17:00.5,95,1.1585064,68.89002,3.7999978,18:00.0
60000,0,103,18:00.0,18:59.8,18:00.3,103,1.2546679,75.28007,4.1199975,19:00.0
60000,0,109,19:00.0,19:59.7,19:00.4,109,1.341334,80.480034,4.3599973,20:00.0
60000,0,104,20:00.0,20:59.7,20:00.2,104,1.2771674,76.63004,4.1599975,21:00.0
60000,0,109,21:00.0,21:59.8,21:00.2,109,1.3443336,80.66002,4.3599973,22:00.0
60000,0,115,22:00.0,24:07.1,22:00.5,115,1.4353331,86.11999,4.599998,23:00.0
60000,0,119,23:00.0,24:07.3,24:07.3,119,1.5065,90.39,4.76,24:00.0
60000,0,110,24:00.0,24:59.7,24:07.4,110,1.3688346,82.13007,4.399997,25:00.0
60000,0,111,25:00.0,34:05.8,25:00.3,111,1.3681668,82.090004,4.4199977,26:00.0
60000,0,112,26:00.0,34:05.9,34:05.9,112,1.4068334,84.41,4.48,27:00.0
60000,0,113,27:00.0,34:06.0,34:06.0,113,1.4095,84.57,4.52,28:00.0
60000,0,115,28:00.0,34:06.0,34:06.0,115,1.4456667,86.74,4.6,29:00.0
9992,0,17,30:00.0,34:06.2,34:06.2,17,1.25,12.49,0.67,31:00.0
42915,0,77,33:00.0,34:06.2,34:06.2,77,1.3333334,57.22,3.05,34:00.0
60000,0,115,34:00.0,34:59.9,34:06.3,115,1.4386666,86.31999,4.599997,35:00.0
36445,0,65,35:00.0,35:59.5,35:00.5,65,1.3307654,48.50001,2.589999,36:00.0
18908,0,31,36:00.0,36:59.9,36:00.1,31,1.2036737,22.759998,1.23,37:00.0
44729,0,77,37:00.0,37:52.0,37:00.5,77,1.2716548,56.88001,3.0699985,38:00.0
43643,0,71,36:00.0,37:35.6,36:11.9,71,1.1832098,51.64,2.8199987,37:00.0
60000,0,100,37:00.0,53:32.2,37:35.7,100,1.222,73.32,3.9999995,38:00.0
60000,0,104,38:00.0,53:32.2,53:32.2,104,1.2761667,76.57,4.15,39:00.0
55131,0,100,39:00.0,53:32.3,53:32.3,100,1.3611112,75.04,4,40:00.0
10251,0,17,40:00.0,53:32.4,53:32.4,17,1.2222222,12.53,0.67,41:00.0
6339,0,10,41:00.0,53:32.5,53:32.5,10,1.1388888,7.22,0.39,42:00.0
4536,0,7,42:00.0,53:32.6,53:32.6,7,1.1111112,5.04,0.27,43:00.0
15411,0,25,45:00.0,53:32.6,53:32.6,25,1.1666666,17.98,0.99,46:00.0
8848,0,15,46:00.0,53:32.7,53:32.7,15,1.25,11.06,0.57,47:00.0
18856,0,32,52:00.0,53:32.7,53:32.7,32,1.25,23.57,1.24,53:00.0
48676,0,81,53:00.0,55:03.5,53:32.7,81,1.2190614,59.340004,3.229999,54:00.0
60000,0,111,54:00.0,55:03.5,55:03.5,111,1.3796666,82.78,4.44,55:00.0
35085,0,60,55:00.0,55:51.2,55:33.5,60,1.2617807,44.269997,2.3999999,56:00.0
21232,0,38,56:00.0,56:51.9,56:33.3,38,1.3300306,28.239998,1.5099999,57:00.0
27421,0,47,03:00.0,06:11.7,03:39.7,47,1.2668725,34.73999,1.7999998,04:00.0
60000,0,105,04:00.0,06:11.8,06:11.8,105,1.2918334,77.51,4.2,05:00.0
60000,0,104,05:00.0,06:11.9,06:11.9,104,1.2761667,76.57,4.14,06:00.0
51501,0,95,06:00.0,06:49.6,06:12.0,95,1.3892874,71.550026,3.7999983,07:00.0
24880,0,42,07:00.0,07:28.0,07:00.9,42,1.2370917,30.779997,1.5899999,08:00.0
17500,0,28,08:00.0,08:51.7,08:16.0,28,1.1622427,20.339996,1.11,09:00.0
32851,0,58,23:00.0,26:03.1,26:03.1,58,1.3055557,42.89,2.27,24:00.0
60000,0,115,24:00.0,26:03.1,26:03.1,115,1.4376667,86.26,4.6,25:00.0
59959,0,105,25:00.0,26:03.2,26:03.2,105,1.3055556,78.28,4.2,26:00.0
8222,0,14,28:00.0,29:24.9,29:24.9,14,1.2222222,10.05,0.56,29:00.0
17716,0,31,30:00.0,31:07.8,31:07.8,31,1.3055556,23.13,1.21,31:00.0
5500,0,9,31:00.0,31:07.9,31:07.9,9,1.1944444,6.57,0.36,32:00.0
8145,0,16,05:00.0,05:46.2,05:44.3,16,1.4757009,12.02,0.56,06:00.0
46073,0,86,06:00.0,07:07.6,06:03.2,86,1.4081832,64.88,3.4299982,07:00.0
47976,0,86,07:00.0,07:59.5,07:07.7,86,1.3375301,64.17002,3.4199984,08:00.0
58603,0,98,08:00.0,09:00.0,08:00.1,98,1.2287673,72.01003,3.899998,09:00.0
39748,0,68,09:00.0,09:40.8,09:00.5,68,1.2599319,50.08002,2.7199986,10:00.0
27222,0,48,10:00.0,11:17.7,11:17.7,48,1.3055556,35.54,1.91,11:00.0
57751,0,97,11:00.0,12:02.0,11:17.7,97,1.2339178,71.259995,3.8799994,12:00.0
19289,0,29,12:00.0,12:59.4,12:14.8,29,1.0793331,20.82,1.1600001,13:00.0
15296,0,26,13:00.0,13:19.2,13:00.1,26,1.253874,19.179996,1.0300001,14:00.0
8537,0,14,24:00.0,24:59.9,24:58.8,14,1.1924087,10.18,0.48,25:00.0
40881,0,67,25:00.0,35:00.9,25:00.5,67,1.1944281,48.82999,2.6699994,26:00.0
51503,0,89,26:00.0,35:00.9,35:00.9,89,1.2777778,65.81,3.55,27:00.0
60000,0,114,27:00.0,35:24.8,35:24.8,114,1.4204999,85.23,4.56,28:00.0
60000,0,112,28:00.0,35:24.8,35:24.8,112,1.4088333,84.53,4.47,29:00.0
60000,0,116,29:00.0,35:24.9,35:24.9,116,1.4641666,87.85,4.64,30:00.0
60000,0,120,30:00.0,35:24.9,35:24.9,120,1.5395,92.37,4.8,31:00.0
60000,0,119,31:00.0,35:24.9,35:24.9,119,1.5116667,90.7,4.76,32:00.0
60000,0,120,32:00.0,35:25.0,35:25.0,120,1.5351667,92.11,4.8,33:00.0
60000,0,120,33:00.0,35:25.0,35:25.0,120,1.526,91.56,4.8,34:00.0
60000,0,121,34:00.0,35:25.0,35:25.0,121,1.543,92.58,4.84,35:00.0
60000,0,122,35:00.0,38:45.0,35:25.1,122,1.5584999,93.509995,4.88,36:00.0
28467,0,54,36:00.0,38:45.1,38:45.1,54,1.4444444,41.12,2.16,37:00.0
42316,0,84,37:00.0,38:45.1,38:45.1,84,1.5277778,64.65,3.34,38:00.0
31112,0,59,38:00.0,38:45.2,38:45.2,59,1.4444444,44.94,2.36,39:00.0
47331,0,88,15:00.0,15:43.4,15:41.3,88,1.3906147,65.82,3.4999998,16:00.0
15885,0,26,16:00.0,16:55.2,16:46.6,26,1.187849,18.869993,0.9600002,17:00.0
18448,0,32,18:00.0,19:00.0,18:48.9,32,1.2884169,23.769995,1.2,19:00.0
57581,0,100,19:00.0,19:59.8,19:00.5,100,1.288087,74.16997,3.9899976,20:00.0
58419,0,108,20:00.0,25:26.8,20:01.2,108,1.393024,81.38,4.3,21:00.0
60000,0,120,21:00.0,25:26.9,25:26.9,120,1.5144999,90.87,4.8,22:00.0
60000,0,120,22:00.0,25:26.9,25:26.9,120,1.5173333,91.04,4.8,23:00.0
60000,0,120,23:00.0,25:27.0,25:27.0,120,1.5199999,91.2,4.8,24:00.0
60000,0,117,24:00.0,25:27.0,25:27.0,117,1.4771667,88.63,4.67,25:00.0
53014,0,92,25:00.0,26:27.6,25:27.0,92,1.2847497,68.11,3.6699996,26:00.0
60000,0,111,26:00.0,26:59.8,26:27.7,111,1.3820012,82.92007,4.4399977,27:00.0
60000,0,117,27:00.0,27:59.9,27:00.3,117,1.4663333,87.98,4.679997,28:00.0
60000,0,119,28:00.0,28:59.6,28:00.5,119,1.5090005,90.54003,4.7599993,29:00.0
60000,0,121,29:00.0,30:00.0,29:00.3,121,1.530667,91.84001,4.839997,30:00.0
29609,0,56,30:00.0,30:29.7,30:00.5,56,1.4380759,42.58001,2.2399995,31:00.0
21489,0,39,31:00.0,31:54.3,31:36.1,39,1.3545947,29.109999,1.5499997,32:00.0
5403,0,9,32:00.0,32:02.8,32:01.2,9,1.2159383,6.57,0.35,33:00.0
6043,0,8,36:00.0,51:53.6,51:53.6,8,0.9166667,5.54,0.32,37:00.0
37073,0,66,52:00.0,53:42.2,52:12.0,66,1.3254836,49.13999,2.6199992,53:00.0
45733,0,81,53:00.0,53:59.8,53:42.2,81,1.3064805,59.749992,3.209999,54:00.0
33477,0,60,54:00.0,54:56.8,54:00.3,60,1.3373291,44.769997,2.38,55:00.0
8946,0,15,55:00.0,00:29.0,55:29.6,15,1.2206572,10.92,0.58,56:00.0
60000,0,117,56:00.0,00:29.0,00:29.0,117,1.4714999,88.29,4.67,57:00.0
57232,0,105,57:00.0,00:29.1,00:29.1,105,1.3888888,79.49,4.2,58:00.0
45663,0,81,03:00.0,03:59.5,03:18.9,81,1.3220717,60.369987,3.229998,04:00.0
60000,0,121,04:00.0,05:25.0,04:00.1,121,1.5291661,91.74997,4.8399987,05:00.0
23585,0,42,05:00.0,05:28.1,05:25.1,42,1.3232726,31.209997,1.6699997,06:00.0
6399,0,10,07:00.0,07:21.3,07:21.3,10,1.1111112,7.11,0.4,08:00.0
20410,0,38,08:00.0,08:57.4,08:25.0,38,1.3860605,28.29,1.51,09:00.0
28620,0,46,14:00.0,14:59.5,14:37.7,46,1.1683763,33.440002,1.8300002,15:00.0
60000,0,109,15:00.0,16:00.0,15:00.0,109,1.3528336,81.17002,4.3099985,16:00.0
60000,0,112,16:00.0,16:59.3,16:00.6,112,1.4005008,84.030045,4.459997,17:00.0
60000,0,118,17:00.0,17:59.8,17:00.4,118,1.4846663,89.07999,4.719997,18:00.0
60000,0,113,18:00.0,18:59.9,18:00.2,113,1.4158328,84.949974,4.5199976,19:00.0
60000,0,121,19:00.0,20:08.5,19:00.9,121,1.5293335,91.76001,4.84,20:00.0
60000,0,114,20:00.0,25:08.2,20:08.5,114,1.4354999,86.13,4.5600004,21:00.0
60000,0,115,21:00.0,25:08.3,25:08.3,115,1.4475,86.85,4.6,22:00.0
60000,0,118,22:00.0,25:08.4,25:08.4,118,1.4975,89.85,4.72,23:00.0
60000,0,109,23:00.0,25:08.4,25:08.4,109,1.3628333,81.77,4.36,24:00.0
34262,0,65,24:00.0,25:08.5,25:08.5,65,1.4444444,49.49,2.58,25:00.0
51337,0,90,26:00.0,27:39.7,26:01.3,90,1.3052957,67.01,3.5899997,27:00.0
33774,0,57,27:00.0,27:59.9,27:39.7,57,1.2438462,42.01,2.259999,28:00.0
13072,0,21,28:00.0,29:00.0,28:00.7,21,1.1704322,15.300001,0.82000005,29:00.0
60000,0,109,29:00.0,29:59.4,29:00.6,109,1.3571663,81.429985,4.3599973,30:00.0
60000,0,108,30:00.0,30:59.8,30:00.2,108,1.3461667,80.77,4.309997,31:00.0
60000,0,116,31:00.0,31:59.5,31:00.2,116,1.4659997,87.95999,4.639997,32:00.0
60000,0,118,32:00.0,32:59.6,32:00.4,118,1.4881669,89.290016,4.709997,33:00.0
33442,0,62,33:00.0,33:32.8,33:00.2,62,1.3985002,46.76999,2.4799988,34:00.0
58437,0,106,35:00.0,41:03.9,41:03.9,106,1.3611112,79.54,4.23,36:00.0
60000,0,119,36:00.0,41:04.0,41:04.0,119,1.5038334,90.23,4.76,37:00.0
60000,0,116,37:00.0,41:04.1,41:04.1,116,1.4561667,87.37,4.64,38:00.0
60000,0,114,38:00.0,41:04.2,41:04.2,114,1.4241667,85.45,4.56,39:00.0
23346,0,41,39:00.0,41:04.2,41:04.2,41,1.3055556,30.48,1.63,40:00.0
23790,0,42,40:00.0,41:04.3,41:04.3,42,1.3055556,31.06,1.66,41:00.0
7772,0,12,22:00.0,22:50.0,22:46.8,12,1.1039352,8.580001,0.46999997,23:00.0
47815,0,80,24:00.0,26:28.3,24:06.5,80,1.227219,58.679996,3.19,25:00.0
60000,0,103,25:00.0,26:28.3,26:28.3,103,1.2620001,75.72,4.12,26:00.0
60000,0,105,26:00.0,31:47.0,26:28.4,105,1.2978332,77.869995,4.1999993,27:00.0
60000,0,113,27:00.0,31:47.0,31:47.0,113,1.4063333,84.38,4.52,28:00.0
60000,0,121,28:00.0,31:47.1,31:47.1,121,1.5409999,92.46,4.84,29:00.0
60000,0,122,29:00.0,31:47.2,31:47.2,122,1.5618334,93.71,4.88,30:00.0
60000,0,122,30:00.0,31:47.3,31:47.3,122,1.5616665,93.7,4.88,31:00.0
60000,0,121,31:00.0,35:00.5,31:47.3,121,1.5418333,92.509995,4.8399997,32:00.0
60000,0,121,32:00.0,35:00.6,35:00.6,121,1.5444999,92.67,4.84,33:00.0
60000,0,121,33:00.0,35:00.7,35:00.7,121,1.5444999,92.67,4.84,34:00.0
60000,0,121,34:00.0,35:00.7,35:00.7,121,1.5458333,92.75,4.84,35:00.0
20826,0,39,35:00.0,35:31.5,35:00.8,39,1.4193556,29.560001,1.56,36:00.0
32125,0,59,36:00.0,55:01.0,36:35.8,59,1.3761649,44.21,2.3400002,37:00.0
5400,0,9,37:00.0,55:01.1,55:01.1,9,1.2222222,6.6,0.36,38:00.0
38334,0,63,23:00.0,23:51.8,23:19.6,63,1.198387,45.940002,2.429999,24:00.0
33204,0,59,24:00.0,24:59.7,24:02.0,59,1.3208878,43.859997,2.34,25:00.0
60000,0,109,25:00.0,25:59.6,25:00.2,109,1.3521668,81.130005,4.3599973,26:00.0
60000,0,114,26:00.0,26:59.8,26:00.2,114,1.4213333,85.28,4.559997,27:00.0
60000,0,117,27:00.0,28:22.6,27:00.4,117,1.4625,87.75,4.6799974,28:00.0
60000,0,115,28:00.0,28:59.6,28:22.7,115,1.4391664,86.34998,4.5999975,29:00.0
60000,0,118,29:00.0,29:59.7,29:00.2,118,1.4836671,89.02003,4.719997,30:00.0
57858,0,94,30:00.0,30:59.3,30:00.3,94,1.1847948,68.54999,3.759998,31:00.0
60000,0,110,31:00.0,32:41.8,31:00.1,110,1.3501666,81.009995,4.3999977,32:00.0
60000,0,112,32:00.0,35:02.7,32:41.9,112,1.4031664,84.18998,4.479999,33:00.0
60000,0,116,33:00.0,35:02.7,35:02.7,116,1.4608334,87.65,4.64,34:00.0
60000,0,116,34:00.0,35:02.7,35:02.7,116,1.462,87.72,4.64,35:00.0
58944,0,107,35:00.0,36:19.0,35:02.8,107,1.3616167,80.26,4.2799997,36:00.0
31876,0,48,36:00.0,36:59.7,36:19.1,48,1.0703846,34.11998,1.9099993,37:00.0
60000,0,108,37:00.0,38:58.9,37:00.4,108,1.3218333,79.31,4.3199983,38:00.0
43509,0,72,38:00.0,38:59.0,38:59.0,72,1.1944444,51.97,2.84,39:00.0
22718,3,37,03:00.0,03:59.7,03:40.7,40,1.426613,32.409996,1.9299996,04:00.0
60000,0,100,04:00.0,14:57.3,04:00.2,100,1.2214998,73.28999,3.99,05:00.0
60000,0,109,05:00.0,14:57.4,14:57.4,109,1.3458333,80.75,4.36,06:00.0
60000,0,116,06:00.0,14:57.4,14:57.4,116,1.4554999,87.33,4.64,07:00.0
17898,0,31,07:00.0,15:03.0,15:03.0,31,1.2777778,22.87,1.23,08:00.0
10577,0,17,08:00.0,15:03.1,15:03.1,17,1.1666666,12.34,0.66,09:00.0
13577,0,22,10:00.0,15:03.1,15:03.1,22,1.1666666,15.84,0.88,11:00.0
13577,0,24,23:00.0,23:50.5,23:38.5,24,1.3257085,17.999996,0.9500002,24:00.0
29298,0,50,24:00.0,24:56.8,24:01.8,50,1.2642381,37.039997,1.9099998,25:00.0
35842,0,63,26:00.0,26:59.9,26:15.1,63,1.3040416,46.740013,2.439999,27:00.0
60000,0,113,27:00.0,28:23.7,27:00.5,113,1.4113327,84.67996,4.519997,28:00.0
58358,0,103,28:00.0,28:59.9,28:23.7,103,1.3130809,76.630005,4.099998,29:00.0
59403,0,110,29:00.0,31:53.1,29:00.4,110,1.3882921,82.47,4.3799996,30:00.0
60000,0,115,30:00.0,31:53.2,31:53.2,115,1.4395001,86.37,4.59,31:00.0
40472,0,70,31:00.0,31:53.2,31:53.2,70,1.25,50.59,2.78,32:00.0
3232,0,6,32:00.0,32:28.8,32:28.8,6,1.3611112,4.4,0.23,33:00.0
19417,0,33,33:00.0,33:40.8,33:10.3,33,1.2535,24.34,1.3100001,34:00.0
9908,0,16,34:00.0,35:02.1,35:02.1,16,1.1666666,11.56,0.62,35:00.0
58464,0,97,35:00.0,37:32.1,35:26.7,97,1.2123675,70.880005,3.87,36:00.0
60000,0,108,36:00.0,37:32.2,37:32.2,108,1.3283331,79.7,4.32,37:00.0
60000,0,112,37:00.0,38:53.5,37:32.3,112,1.3973337,83.84002,4.4699993,38:00.0
51825,0,94,38:00.0,38:53.6,38:53.6,94,1.3611112,70.54,3.75,39:00.0
18281,0,32,39:00.0,40:15.4,40:15.4,32,1.2777778,23.36,1.25,40:00.0
11941,0,19,40:00.0,40:15.5,40:15.5,19,1.1388888,13.6,0.75,41:00.0
13261,0,21,42:00.0,43:10.2,42:31.3,21,1.1363995,15.07,0.83,43:00.0
26335,0,45,43:00.0,43:59.8,43:10.3,45,1.2652144,33.320004,1.7799996,44:00.0
625,0,1,44:00.0,44:01.2,44:01.2,1,1.1666666,0.73,0.04,45:00.0
29576,0,51,45:00.0,45:59.7,45:46.7,51,1.2759993,37.739998,2.029999,46:00.0
60000,0,114,46:00.0,46:59.8,46:00.3,114,1.4238337,85.430016,4.559997,47:00.0
42981,0,74,47:00.0,47:55.6,47:00.4,74,1.2742563,54.77002,2.959999,48:00.0
17908,0,27,48:00.0,48:49.1,48:06.3,27,1.0715737,19.189999,1.08,49:00.0
34810,0,60,49:00.0,50:12.7,50:12.7,60,1.2777778,44.48,2.39,50:00.0
23597,0,39,50:00.0,55:05.0,50:12.8,39,1.2175049,28.73,1.55,51:00.0
23538,0,36,24:00.0,26:32.6,26:32.6,36,1.0833334,25.5,1.42,25:00.0
26271,0,44,25:00.0,26:32.8,26:32.8,44,1.2222222,32.11,1.74,26:00.0
30368,0,49,26:00.0,28:30.3,26:33.1,49,1.1775191,35.76,1.9399999,27:00.0
38912,0,65,27:00.0,28:30.4,28:30.4,65,1.2222222,47.56,2.6,28:00.0
60000,0,103,28:00.0,28:59.9,28:30.6,103,1.2621669,75.73001,4.119998,29:00.0
60000,0,110,29:00.0,30:44.2,29:00.5,110,1.3611666,81.67,4.4,30:00.0
60000,0,115,30:00.0,31:49.3,30:44.2,115,1.4393333,86.36,4.6,31:00.0
38872,0,67,31:00.0,31:49.3,31:49.3,67,1.2777778,49.67,2.67,32:00.0
11326,0,18,32:00.0,35:00.8,35:00.8,18,1.1388888,12.9,0.71,33:00.0
11754,0,19,33:00.0,35:00.8,35:00.8,19,1.1944444,14.04,0.73,34:00.0
7096,0,12,34:00.0,35:00.8,35:00.8,12,1.25,8.87,0.48,35:00.0
16817,0,27,47:00.0,48:53.2,48:53.2,27,1.1666666,19.62,1.07,48:00.0
57884,0,95,48:00.0,48:59.5,48:53.3,95,1.1944447,69.140015,3.78,49:00.0
54038,0,91,49:00.0,49:53.5,49:00.1,91,1.2394898,66.98006,3.6299982,50:00.0
50957,0,84,50:00.0,50:50.6,50:00.8,84,1.205317,61.41998,3.3399987,51:00.0
6174,0,10,53:00.0,53:12.7,53:10.5,10,1.1660069,7.2000003,0.39,54:00.0
38528,0,65,54:00.0,55:00.7,55:00.7,65,1.25,48.16,2.59,55:00.0
60000,0,104,55:00.0,56:19.4,55:51.9,104,1.2700001,76.20001,4.1599994,56:00.0
14637,0,24,56:00.0,56:20.2,56:19.5,24,1.1907554,17.429998,0.94,57:00.0
43375,0,76,02:00.0,02:59.6,02:15.9,76,1.3011826,56.440002,3.0099986,03:00.0
54109,0,94,03:00.0,03:52.7,03:00.1,94,1.286457,69.61002,3.7599976,04:00.0
11068,0,20,05:00.0,05:38.0,05:00.8,20,1.3362489,14.789999,0.78000015,06:00.0
8391,0,12,10:00.0,10:50.4,10:05.7,12,1.0331911,8.67,0.47,11:00.0
18684,0,33,11:00.0,11:53.7,11:25.6,33,1.316615,24.599998,1.3000002,12:00.0
7008,0,9,51:00.0,53:01.7,53:01.7,9,0.8888889,6.23,0.36,52:00.0
21350,0,36,01:00.0,01:31.1,01:17.2,36,1.2327838,26.319992,1.3599999,02:00.0
54542,0,86,02:00.0,02:59.6,02:05.8,86,1.1392937,62.139988,3.439998,03:00.0
59155,0,94,03:00.0,03:59.6,03:00.2,94,1.1503632,68.05,3.749998,04:00.0
60000,0,110,04:00.0,04:59.4,04:00.2,110,1.364333,81.859985,4.399997,05:00.0
55750,0,94,05:00.0,15:01.3,05:00.6,94,1.2406973,69.17,3.7499988,06:00.0
9045,0,16,06:00.0,15:14.3,15:14.3,16,1.3333334,12.06,0.62,07:00.0
17701,0,28,07:00.0,15:14.3,15:14.3,28,1.1388888,20.16,1.12,08:00.0
19507,1,32,18:00.0,27:35.1,27:35.1,33,1.3333334,26.01,1.57,19:00.0
18742,0,33,20:00.0,27:35.1,27:35.1,33,1.3055556,24.47,1.31,21:00.0
34074,0,59,26:00.0,27:35.2,27:35.2,59,1.2777778,43.54,2.34,27:00.0
54536,0,92,27:00.0,27:59.5,27:35.3,92,1.2406261,67.66002,3.6699984,28:00.0
60000,0,116,28:00.0,29:30.2,28:00.1,116,1.4518334,87.11,4.639999,29:00.0
5783,0,10,29:00.0,29:30.3,29:30.3,10,1.2777778,7.39,0.4,30:00.0
56284,0,104,32:00.0,34:52.6,32:09.6,104,1.3945242,78.48999,4.1399994,33:00.0
53448,0,94,33:00.0,34:52.7,34:52.7,94,1.3055556,69.78,3.75,34:00.0
29551,0,51,34:00.0,34:52.7,34:52.7,51,1.2777778,37.76,2.03,35:00.0
37036,0,68,35:00.0,36:03.2,35:02.8,68,1.3861836,51.340004,2.6999998,36:00.0
60000,0,116,36:00.0,36:59.9,36:03.3,116,1.4614997,87.68998,4.6199994,37:00.0
60000,0,118,37:00.0,42:53.2,37:00.1,118,1.4846665,89.079994,4.6899996,38:00.0
24000,0,43,38:00.0,42:53.2,42:53.2,43,1.3333334,32,1.71,39:00.0
6081,0,10,42:00.0,42:59.6,42:57.5,10,1.1936914,7.2599998,0.39,43:00.0
16599,0,30,43:00.0,43:15.2,43:00.1,30,1.3518816,22.44,1.1999999,44:00.0
16288,0,30,44:00.0,49:20.3,44:07.1,30,1.3746171,22.39,1.1800001,45:00.0
3389,0,6,49:00.0,49:24.1,49:24.1,6,1.3333334,4.52,0.23,50:00.0
3163,0,6,51:00.0,51:18.5,51:18.5,6,1.4444444,4.57,0.23,52:00.0
12020,0,17,53:00.0,54:13.7,54:13.7,17,1,12.02,0.68,54:00.0
9123,0,14,01:00.0,01:59.6,01:39.9,14,1.0949515,9.99,0.55,02:00.0
28318,0,51,02:00.0,03:07.0,02:00.2,51,1.348956,38.2,2.03,03:00.0
5913,0,9,04:00.0,04:59.7,04:59.7,9,1.1111112,6.57,0.35,05:00.0
25529,0,46,05:00.0,06:28.8,05:13.2,46,1.3470871,34.39,1.83,06:00.0
16755,0,28,06:00.0,06:55.8,06:29.0,28,1.2425864,20.820002,1.1,07:00.0
3549,0,7,15:00.0,15:32.3,15:31.7,7,1.4874061,5.2799997,0.27,16:00.0
3702,0,7,16:00.0,16:33.0,16:32.6,7,1.4206139,5.26,0.27,17:00.0
4670,0,8,23:00.0,23:01.3,23:00.4,8,1.2911605,6.03,0.31,24:00.0
8929,0,14,41:00.0,41:59.8,41:56.0,14,1.119859,10,0.56,42:00.0
16235,0,31,42:00.0,42:40.1,42:00.2,31,1.4585534,23.679998,1.23,43:00.0
11064,0,19,43:00.0,43:16.1,43:16.1,19,1.25,13.83,0.74,44:00.0
26748,0,40,44:00.0,44:44.4,44:43.7,40,1.0789406,28.86,1.5699999,45:00.0
29314,0,49,46:00.0,46:51.2,46:17.8,49,1.2328265,36.139996,1.8699996,47:00.0
56331,0,87,06:00.0,15:33.4,15:33.4,87,1.1111112,62.59,3.45,07:00.0
